,Term,SNOMED_Label,SNOMED_ID
14797,nuva,Prolonged-release vaginal ring,764772008
14798,nuva,Prolonged-release vaginal ring,764772008
14799,nystatin,Nystatin,387048002
14800,nystatin,Nystatin,387048002
14801,nystatin,Nystatin,387048002
14802,obesity,Obesity,414916001
14803,obesity,Obesity,414916001
14804,obesity,Obesity,414916001
14805,obsessions,Obsessional thoughts,67698009
14806,obsessions,Obsessional thoughts,67698009
14807,obsessions,Obsessional thoughts,67698009
14808,obsessive,Obsessive behavior,373658006
14809,obsessive,Obsessive behavior,373658006
14810,obsessive,Obsessive behavior,373658006
14811,obstruction,Intestinal obstruction,81060008
14812,obstruction,Intestinal obstruction,81060008
14813,obstruction,Intestinal obstruction,81060008
14814,obstruction,Intestinal obstruction,81060008
14815,obstructions,Obstruction,26036001
14816,obstructions,Obstruction,26036001
14817,obstructions,Obstruction,26036001
14818,occipital,Occipital headache,330007
14819,occipital,Occipital headache,330007
14820,occipital,Occipital headache,330007
14821,occipital,Occipital headache,330007
14822,occipital nerve,Occipital nerve,360991004
14823,occipital nerve,Occipital nerve,360991004
14824,occipital nerve,Occipital nerve,360991004
14825,occipital nerve block,Local anesthetic lesser occipital nerve block,231127006
14826,occipital nerve block,Local anesthetic lesser occipital nerve block,231127006
14827,occipital nerve block,Local anesthetic lesser occipital nerve block,231127006
14828,occipital nerves,Liver excision,360991004
14829,occipital nerves,Liver excision,360991004
14830,occipital nerves,Liver excision,360991004
14831,occipital neuralgia,Cervico-occipital neuralgia,71760005
14832,occipital neuralgia,Cervico-occipital neuralgia,71760005
14833,occipital neuralgia,Cervico-occipital neuralgia,71760005
14834,occlusion,Complete obstruction,50173008
14835,occlusion,Complete obstruction,50173008
14836,occlusion,Complete obstruction,50173008
14837,occlusions,Complete obstruction,50173008
14838,occlusions,Complete obstruction,50173008
14839,occlusions,Complete obstruction,50173008
14840,ocd,Obsessive-compulsive disorder,191736004
14841,ocd,Obsessive-compulsive disorder,191736004
14842,ocd,Obsessive-compulsive disorder,191736004
14843,ocular migraine,Ophthalmic migraine,95655001
14844,ocular migraine,Ophthalmic migraine,95655001
14845,ocular migraine,Ophthalmic migraine,95655001
14846,ocular migraines,Ophthalmic migraine,95655001
14847,ocular migraines,Ophthalmic migraine,95655001
14848,ocular migraines,Ophthalmic migraine,95655001
14849,oestrogen,Estrogen,734775001
14850,oestrogen,Estrogen,734775001
14851,oestrogen,Estrogen,734775001
14852,oily skin,Greasy skin,42273000
14853,oily skin,Greasy skin,42273000
14854,oily skin,Greasy skin,42273000
14855,ointment,Ointment,385101003
14856,ointment,Ointment,385101003
14857,ointment,Ointment,385101003
14858,ointments,Ointment,385101003
14859,ointments,Ointment,385101003
14860,ointments,Ointment,385101003
14861,olanzapine,Olanzapine,386849001
14862,olanzapine,Olanzapine,386849001
14863,olanzapine,Olanzapine,386849001
14864,omega,N-3 fatty acid,226365003
14865,omega,N-3 fatty acid,226365003
14866,omega,N-3 fatty acid,226365003
14867,omega,N-3 fatty acid,226365003
14868,omega,N-3 fatty acid,226365003
14869,omentum,Omentum structure,27398004
14870,omentum,Omentum structure,27398004
14871,omentum,Omentum structure,27398004
14872,omeprazol,Omeprazole,387137007
14873,omeprazol,Omeprazole,387137007
14874,omeprazol,Omeprazole,387137007
14875,ondansetron,Ondansetron,372487007
14876,ondansetron,Ondansetron,372487007
14877,ondansetron,Ondansetron,372487007
14878,oophorectomy,Oophorectomy,83152002
14879,oophorectomy,Oophorectomy,83152002
14880,oophorectomy,Oophorectomy,83152002
14881,op,Surgical procedure,387713003
14882,op,Surgical procedure,387713003
14883,op,Surgical procedure,387713003
14884,operate,Surgical procedure,387713003
14885,operate,Surgical procedure,387713003
14886,operate,Surgical procedure,387713003
14887,operated,Surgical procedure,387713003
14888,operated,Surgical procedure,387713003
14889,operated,Surgical procedure,387713003
14890,operation,Surgical procedure,387713003
14891,operation,Surgical procedure,387713003
14892,operation,Surgical procedure,387713003
14893,operations,Surgical procedure,387713003
14894,operations,Surgical procedure,387713003
14895,operations,Surgical procedure,387713003
14896,opiate medication,Opiate therapy,726582005
14897,opiate medication,Opiate therapy,726582005
14898,opiate medication,Opiate therapy,726582005
14899,opiate meds,Product containing opium,6985007
14900,opiate meds,Product containing opium,6985007
14901,opiate meds,Product containing opium,6985007
14902,opiate pain meds,Product containing opium,6985007
14903,opiate pain meds,Product containing opium,6985007
14904,opiate pain meds,Product containing opium,6985007
14905,opiate painkillers,Product containing opium,6985007
14906,opiate painkillers,Product containing opium,6985007
14907,opiate painkillers,Product containing opium,6985007
14908,opioid,Opium,21919007
14909,opioid,Opium,21919007
14910,opioid,Opium,21919007
14911,opioid drugs,Product containing opium,6985007
14912,opioid drugs,Product containing opium,6985007
14913,opioid drugs,Product containing opium,6985007
14914,opioid hysteria,Opioid analgesic adverse reaction,292045009
14915,opioid hysteria,Opioid analgesic adverse reaction,292045009
14916,opioid hysteria,Opioid analgesic adverse reaction,292045009
14917,opioid meds,Product containing opium,6985007
14918,opioid meds,Product containing opium,6985007
14919,opioid meds,Product containing opium,6985007
14920,opioid overdoses,Morphinan opioid overdose,295165009
14921,opioid overdoses,Morphinan opioid overdose,295165009
14922,opioid overdoses,Morphinan opioid overdose,295165009
14923,opioid painkillers,Morphinan opioid,373699000
14924,opioid painkillers,Morphinan opioid,373699000
14925,opioid painkillers,Morphinan opioid,373699000
14926,opioid use disorder,Opioid abuse,5602001
14927,opioid use disorder,Opioid abuse,5602001
14928,opioid use disorder,Opioid abuse,5602001
14929,opioids,Morphinan opioid,373699000
14930,opioids,Morphinan opioid,373699000
14931,opioids,Morphinan opioid,373699000
14932,opium,Opium,21919007
14933,opium,Opium,21919007
14934,opium,Opium,21919007
14935,optic nerve,optic nerve structure,18234004
14936,optic nerve,optic nerve structure,18234004
14937,optic nerve,optic nerve structure,18234004
14938,optic nerve,optic nerve structure,18234004
14939,optic nerve,optic nerve structure,18234004
14940,optic neuritis,Optic neuritis,66760008
14941,optic neuritis,Optic neuritis,66760008
14942,optic neuritis,Optic neuritis,66760008
14943,orajel,Product containing benzocaine,65020006
14944,orajel,Product containing benzocaine,65020006
14945,orajel,Product containing benzocaine,65020006
14946,oral allergy syndrome,Pollen-food allergy,432807008
14947,oral allergy syndrome,Pollen-food allergy,432807008
14948,oral allergy syndrome,Pollen-food allergy,432807008
14949,orals,Oral,738956005
14950,orals,Oral,738956005
14951,orals,Oral,738956005
14952,oramorph,Morphine sulfate,60886004
14953,oramorph,Morphine sulfate,60886004
14954,oramorph,Morphine sulfate,60886004
14955,orchiectomy,Total orchidectomy,236334001
14956,orchiectomy,Total orchidectomy,236334001
14957,orchiectomy,Total orchidectomy,236334001
14958,oregano,Oregano,227407000
14959,oregano,Oregano,227407000
14960,oregano,Oregano,227407000
14961,organs,Body organ structure,113343008
14962,organs,Body organ structure,113343008
14963,organs,Body organ structure,113343008
14964,ortho tri cyclen,Oral contraception,5935008
14965,ortho tri cyclen,Oral contraception,5935008
14966,ortho tri cyclen,Oral contraception,5935008
14967,ortho tricyclen,Product containing only ethinylestradiol and norgestimate,775869004
14968,ortho tricyclen,Product containing only ethinylestradiol and norgestimate,775869004
14969,ortho tricyclen,Product containing only ethinylestradiol and norgestimate,775869004
14970,orthodontics,Orthodontics,394608004
14971,orthodontics,Orthodontics,394608004
14972,orthodontics,Orthodontics,394608004
14973,orthostatic hypotension,Orthostatic hypotension,28651003
14974,orthostatic hypotension,Orthostatic hypotension,28651003
14975,orthostatic hypotension,Orthostatic hypotension,28651003
14976,orthotics,Orthotic device,224898003
14977,orthotics,Orthotic device,224898003
14978,orthotics,Orthotic device,224898003
14979,osteo,Osteoarthritis,396275006
14980,osteo,Osteoarthritis,396275006
14981,osteo,Osteoarthritis,396275006
14982,osteoarthritis,Osteoarthritis,396275006
14983,osteoarthritis,Osteoarthritis,396275006
14984,osteoarthritis,Osteoarthritis,396275006
14985,osteoarthritis,Osteoarthritis,396275006
14986,osteoarthritis,Osteoarthritis,396275006
14987,osteomyelitis,Osteomyelitis,60168000
14988,osteomyelitis,Osteomyelitis,60168000
14989,osteomyelitis,Osteomyelitis,60168000
14990,osteomyelitis,Osteomyelitis,60168000
14991,osteomyelitis,Osteomyelitis,60168000
14992,osteopaths,Osteopath,76231001
14993,osteopaths,Osteopath,76231001
14994,osteopathy,Osteopathy,182549007
14995,osteopathy,Osteopathy,182549007
14996,osteopathy,Osteopathy,182549007
14997,osteopenia,Osteopenia,312894000
14998,osteopenia,Osteopenia,312894000
14999,osteopenia,Osteopenia,312894000
15000,osteoporosis,Osteoporosis,64859006
15001,osteoporosis,Osteoporosis,64859006
15002,osteoporosis,Osteoporosis,64859006
15003,osteosarcoma,"Osteosarcoma, no International Classification of Diseases for Oncology subtype",21708004
15004,osteosarcoma,"Osteosarcoma, no International Classification of Diseases for Oncology subtype",21708004
15005,osteosarcoma,"Osteosarcoma, no International Classification of Diseases for Oncology subtype",21708004
15006,ostomy,Ostomy care,385712009
15007,ostomy,Ostomy care,385712009
15008,ostomy,Ostomy care,385712009
15009,otosclerosis,Otosclerosis,11543004
15010,otosclerosis,Otosclerosis,11543004
15011,otosclerosis,Otosclerosis,11543004
15012,ovarian,Ovarian structure,15497006
15013,ovarian,Ovarian structure,15497006
15014,ovarian,Ovarian structure,15497006
15015,ovarian cancer,Malignant tumor of ovary,363443007
15016,ovarian cancer,Malignant tumor of ovary,363443007
15017,ovarian cancer,Malignant tumor of ovary,363443007
15018,ovarian cancer,Malignant tumor of ovary,363443007
15019,ovarian cyst,Cyst of ovary,79883001
15020,ovarian cyst,Cyst of ovary,79883001
15021,ovarian cyst,Cyst of ovary,79883001
15022,ovarian cysts,Cyst of ovary,79883001
15023,ovarian cysts,Cyst of ovary,79883001
15024,ovarian cysts,Cyst of ovary,79883001
15025,ovaries,Ovarian structure,15497006
15026,ovaries,Ovarian structure,15497006
15027,ovaries,Ovarian structure,15497006
15028,overactive bladder,overactive bladder,786457000
15029,overactive bladder,overactive bladder,786457000
15030,overactive bladder,overactive bladder,786457000
15031,overbite,Overbite,251293001
15032,overbite,Overbite,251293001
15033,overbite,Overbite,251293001
15034,overdose,Drug overdose,55680006
15035,overdose,Drug overdose,55680006
15036,overdose,Drug overdose,55680006
15037,overdoses,Drug overdose,55680006
15038,overdoses,Drug overdose,55680006
15039,overdoses,Drug overdose,55680006
15040,overeating,Overeating,58424009
15041,overeating,Overeating,58424009
15042,overeating,Overeating,58424009
15043,overgrowth,Excessive growth rate,440311000124109
15044,overgrowth,Excessive growth rate,440311000124109
15045,overgrowth,Excessive growth rate,440311000124109
15046,overheated,Intolerant of heat,69215007
15047,overheated,Intolerant of heat,69215007
15048,overheated,Intolerant of heat,69215007
15049,overheating,gets overheated,69215007
15050,overheating,gets overheated,69215007
15051,overheating,gets overheated,69215007
15052,oversleeping,Hypersomnia,77692006
15053,oversleeping,Hypersomnia,77692006
15054,oversleeping,Hypersomnia,77692006
15055,overweight,overweight,238131007
15056,overweight,overweight,238131007
15057,overweight,overweight,238131007
15058,ovulation,"Ovulation, function",34008004
15059,ovulation,"Ovulation, function",34008004
15060,ovulation,"Ovulation, function",34008004
15061,ovulation bleeding,Ovulation bleeding,266603000
15062,ovulation bleeding,Ovulation bleeding,266603000
15063,ovulation bleeding,Ovulation bleeding,266603000
15064,ovulation cramps,Stomach cramps,51197009
15065,ovulation cramps,Stomach cramps,51197009
15066,ovulation cramps,Stomach cramps,51197009
15067,ovulation pain,Mittelschmerz,43548008
15068,ovulation pain,Mittelschmerz,43548008
15069,ovulation pain,Mittelschmerz,43548008
15070,ovulation spotting,Bleeding between periods,237130006
15071,ovulation spotting,Bleeding between periods,237130006
15072,ovulation spotting,Bleeding between periods,237130006
15073,oxaliplatin,Oxaliplatin,395814003
15074,oxaliplatin,Oxaliplatin,395814003
15075,oxaliplatin,Oxaliplatin,395814003
15076,oxazepam,Oxazepam,387455006
15077,oxazepam,Oxazepam,387455006
15078,oxazepam,Oxazepam,387455006
15079,oxide,Oxides,272156001
15080,oxide,Oxides,272156001
15081,oxide,Oxides,272156001
15082,oxide,Oxides,272156001
15083,oximeter,"Oxygen analyzer, device",59181002
15084,oximeter,"Oxygen analyzer, device",59181002
15085,oximeter,"Oxygen analyzer, device",59181002
15086,oximeter,"Oxygen analyzer, device",59181002
15087,oximeter,"Oxygen analyzer, device",59181002
15088,oxy,Oxycodone,55452001
15089,oxy,Oxycodone,55452001
15090,oxy,Oxycodone,55452001
15091,oxy,Oxycodone,55452001
15092,oxy,Oxycodone,55452001
15093,oxy,Oxycodone,55452001
15094,oxygen,Oxygen,424875009
15095,oxygen,Oxygen,424875009
15096,oxygen,Oxygen,424875009
15097,oxymorphone,Oxymorphone,24751001
15098,oxymorphone,Oxymorphone,24751001
15099,oxymorphone,Oxymorphone,24751001
15100,oxys,Oxycodone,55452001
15101,oxys,Oxycodone,55452001
15102,oxys,Oxycodone,55452001
15103,oxytocin,Oxytocin,112115002
15104,oxytocin,Oxytocin,112115002
15105,oxytocin,Oxytocin,112115002
15106,pads,"Sanitary pad, device",74300007
15107,pads,"Sanitary pad, device",74300007
15108,pain,Pain,22253000
15109,pain,Pain,22253000
15110,pain,Pain,22253000
15111,pain,Pain,22253000
15112,pain drugs,Analgesic,373265006
15113,pain drugs,Analgesic,373265006
15114,pain drugs,Analgesic,373265006
15115,pain flare,Flare reaction,42959003
15116,pain flare,Flare reaction,42959003
15117,pain flare,Flare reaction,42959003
15118,pain flares,Flare reaction,42959003
15119,pain flares,Flare reaction,42959003
15120,pain flares,Flare reaction,42959003
15121,pain in my chest,Chest pain,29857009
15122,pain in my chest,Chest pain,29857009
15123,pain in my chest,Chest pain,29857009
15124,pain intensity,Pain intensity,406127006
15125,pain intensity,Pain intensity,406127006
15126,pain intensity,Pain intensity,406127006
15127,pain killer,Analgesic,373265006
15128,pain killer,Analgesic,373265006
15129,pain killer,Analgesic,373265006
15130,pain killers,Analgesic,373265006
15131,pain killers,Analgesic,373265006
15132,pain killers,Analgesic,373265006
15133,pain killers,Analgesic,373265006
15134,pain med,Analgesic,373265006
15135,pain med,Analgesic,373265006
